,x,y,pen,strokeID,sketchID,photoID
31893,380.00448,333.70448,2,12,3,n02691156_53586
31894,382.01068,351.38933,2,12,3,n02691156_53586
31895,390.6,359.99998,2,12,3,n02691156_53586
31896,416.79867,361.91465,2,12,3,n02691156_53586
31897,425.98932,354.35331,2,12,3,n02691156_53586
31898,426.97916,341.49998,2,12,3,n02691156_53586
31899,410.29551,323.35265,2,12,3,n02691156_53586
31900,384.39999,323.57466,2,12,3,n02691156_53586
31901,285.97467,256.14932,1,13,3,n02691156_53586
31902,241.42533,333.56397,2,13,3,n02691156_53586
31903,236.92133,335.0,1,14,3,n02691156_53586
31904,216.91601,339.71601,2,14,3,n02691156_53586
31905,214.00001,357.39999,2,14,3,n02691156_53586
31906,219.02534,365.56399,2,14,3,n02691156_53586
31907,237.40001,374.91467,2,14,3,n02691156_53586
31908,259.28402,368.8,2,14,3,n02691156_53586
31909,258.99868,350.8,2,14,3,n02691156_53586
31910,241.8002,340.77865,2,14,3,n02691156_53586
31911,461.16666,222.16667,1,15,3,n02691156_53586
31912,441.83335,242.99999,2,15,3,n02691156_53586
31913,391.90018,273.87866,2,15,3,n02691156_53586
31914,265.20132,297.60132,1,16,3,n02691156_53586
31915,346.09983,239.12135,2,16,3,n02691156_53586
31916,562.59998,113.0,1,17,3,n02691156_53586
31917,612.94733,114.35267,2,17,3,n02691156_53586
31918,580.59998,162.0,1,18,3,n02691156_53586
31919,619.9893,146.43333,2,18,3,n02691156_53586
31920,619.92796,172.88131,2,18,3,n02691156_53586
31921,610.69547,214.72849,2,18,3,n02691156_53586
31922,570.35335,263.51465,2,18,3,n02691156_53586
31923,548.89579,312.06248,2,18,3,n02691156_53586
31924,532.28532,333.25997,2,18,3,n02691156_53586
31925,500.43199,355.4573,2,18,3,n02691156_53586
31926,452.04664,375.59329,2,18,3,n02691156_53586
31927,336.36932,394.9999,2,18,3,n02691156_53586
31928,514.64533,355.09856,2,18,3,n02691156_53586
31929,527.14136,348.31722,2,18,3,n02691156_53586
31930,532.63068,337.79989,2,18,3,n02691156_53586
31931,597.91368,302.65704,2,18,3,n02691156_53586
31932,616.42535,178.02533,1,19,3,n02691156_53586
31933,605.00132,209.05467,2,19,3,n02691156_53586
31934,604.99546,225.29552,2,19,3,n02691156_53586
31935,583.63598,239.83603,2,19,3,n02691156_53586
31936,554.83332,295.83337,2,19,3,n02691156_53586
31937,521.29997,344.64285,2,19,3,n02691156_53586
31938,474.31511,361.29018,2,19,3,n02691156_53586
31939,428.67811,364.22152,2,19,3,n02691156_53586
31940,331.99994,396.05271,2,19,3,n02691156_53586
31941,359.97326,396.20936,2,19,3,n02691156_53586
31942,401.83326,388.83338,2,19,3,n02691156_53586
31943,484.37193,367.48539,2,19,3,n02691156_53586
31944,597.09974,302.12141,2,19,3,n02691156_53586
31945,618.02081,155.5,1,20,3,n02691156_53586
31946,618.91466,176.516,2,20,3,n02691156_53586
31947,118.67013,218.22222,1,0,4,n02691156_53586
31948,116.5248,252.47823,2,0,4,n02691156_53586
31949,119.90347,262.61689,2,0,4,n02691156_53586
31950,133.73548,281.40222,2,0,4,n02691156_53586
31951,152.61946,290.60219,2,0,4,n02691156_53586
31952,176.54514,291.28471,2,0,4,n02691156_53586
31953,206.46879,275.74619,2,0,4,n02691156_53586
31954,242.99412,270.9742,2,0,4,n02691156_53586
31955,366.39147,277.7182,2,0,4,n02691156_53586
31956,399.70346,261.32086,2,0,4,n02691156_53586
31957,114.50613,219.40088,1,1,4,n02691156_53586
31958,140.35815,182.49154,2,1,4,n02691156_53586
31959,172.14929,161.86806,2,1,4,n02691156_53586
31960,212.77945,153.74621,2,1,4,n02691156_53586
31961,298.59144,153.05955,2,1,4,n02691156_53586
31962,322.30478,163.57554,2,1,4,n02691156_53586
31963,394.65677,217.5249,2,1,4,n02691156_53586
31964,403.33275,233.57289,2,1,4,n02691156_53586
31965,397.56059,261.0174,2,1,4,n02691156_53586
31966,336.50348,173.38889,1,2,4,n02691156_53586
31967,369.70214,117.6609,2,2,4,n02691156_53586
31968,148.11413,162.00623,1,3,4,n02691156_53586
31969,144.50346,122.35055,2,3,4,n02691156_53586
31970,73.0243,121.88889,1,4,4,n02691156_53586
31971,177.89811,105.74755,2,4,4,n02691156_53586
31972,254.86878,105.74489,2,4,4,n02691156_53586
31973,391.95943,126.85821,2,4,4,n02691156_53586
31974,489.42008,146.84723,2,4,4,n02691156_53586
31975,489.41809,117.09025,2,4,4,n02691156_53586
31976,473.27012,106.66225,2,4,4,n02691156_53586
31977,414.6221,104.71826,2,4,4,n02691156_53586
31978,285.94213,84.14491,2,4,4,n02691156_53586
31979,58.0243,86.90974,2,4,4,n02691156_53586
31980,62.85531,122.53172,2,4,4,n02691156_53586
31981,154.50346,253.26355,1,5,4,n02691156_53586
31982,153.86963,226.72805,2,5,4,n02691156_53586
31983,164.13813,208.90622,2,5,4,n02691156_53586
31984,179.22496,196.9319,2,5,4,n02691156_53586
31985,213.61815,185.37557,2,5,4,n02691156_53586
31986,250.4618,180.90975,2,5,4,n02691156_53586
31987,293.28913,183.64609,2,5,4,n02691156_53586
31988,335.64748,201.37424,2,5,4,n02691156_53586
31989,350.40299,217.88891,2,5,4,n02691156_53586
31990,247.50348,207.93056,2,5,4,n02691156_53586
31991,161.00348,207.88889,2,5,4,n02691156_53586
31992,199.00346,273.88889,1,6,4,n02691156_53586
31993,168.47414,313.37691,2,6,4,n02691156_53586
31994,109.67548,355.00358,2,6,4,n02691156_53586
31995,138.60764,374.28476,2,6,4,n02691156_53586
31996,162.21414,375.80359,2,6,4,n02691156_53586
31997,165.50347,372.08894,2,6,4,n02691156_53586
31998,144.0928,339.9249,1,7,4,n02691156_53586
31999,126.7888,338.05953,2,7,4,n02691156_53586
32000,120.50797,351.98887,2,7,4,n02691156_53586
32001,125.2728,361.20487,2,7,4,n02691156_53586
32002,152.45897,378.1647,2,7,4,n02691156_53586
32003,181.78179,380.00271,2,7,4,n02691156_53586
32004,189.78463,366.97988,2,7,4,n02691156_53586
32005,190.50329,346.38888,2,7,4,n02691156_53586
32006,181.12479,326.4902,2,7,4,n02691156_53586
32007,170.60079,321.33554,2,7,4,n02691156_53586
32008,157.03146,321.33554,2,7,4,n02691156_53586
32009,139.37947,327.19338,2,7,4,n02691156_53586
32010,136.50345,333.38887,2,7,4,n02691156_53586
32011,355.79013,277.85956,1,8,4,n02691156_53586
32012,396.92014,366.76389,2,8,4,n02691156_53586
32013,368.09011,356.59956,2,8,4,n02691156_53586
32014,349.05414,355.18089,2,8,4,n02691156_53586
32015,340.69098,359.03475,2,8,4,n02691156_53586
32016,340.64616,370.91957,2,8,4,n02691156_53586
32017,356.64746,388.23288,2,8,4,n02691156_53586
32018,387.38214,393.28623,2,8,4,n02691156_53586
32019,398.21015,381.37422,2,8,4,n02691156_53586
32020,397.93281,368.52089,2,8,4,n02691156_53586
32021,391.86598,357.90773,2,8,4,n02691156_53586
32022,54.52083,227.0,1,0,5,n02691156_53586
32023,146.29098,235.0,2,0,5,n02691156_53586
32024,47.4,231.60001,1,1,5,n02691156_53586
32025,51.0,228.0,2,1,5,n02691156_53586
32026,46.64733,236.05268,2,1,5,n02691156_53586
32027,56.65716,243.00001,2,1,5,n02691156_53586
32028,143.4792,253.02087,2,1,5,n02691156_53586
32029,152.57466,232.97467,1,2,5,n02691156_53586
32030,141.00133,245.80133,2,2,5,n02691156_53586
32031,152.00001,261.83334,2,2,5,n02691156_53586
32032,178.38935,262.98932,2,2,5,n02691156_53586
32033,178.08535,245.28534,2,2,5,n02691156_53586
32034,185.40001,237.00001,2,2,5,n02691156_53586
32035,279.35337,246.9747,2,2,5,n02691156_53586
32036,184.028,257.564,1,3,5,n02691156_53586
32037,274.16671,264.83335,2,3,5,n02691156_53586
32038,285.09988,257.90001,2,3,5,n02691156_53586
32039,283.94739,247.35719,2,3,5,n02691156_53586
32040,111.00134,227.972,1,4,5,n02691156_53586
32041,174.30003,204.00001,2,4,5,n02691156_53586
32042,230.20004,204.03601,2,4,5,n02691156_53586
32043,259.00004,207.00002,2,4,5,n02691156_53586
32044,281.00004,223.83335,2,4,5,n02691156_53586
32045,340.57869,240.02535,2,4,5,n02691156_53586
32046,108.0,253.60001,1,5,5,n02691156_53586
32047,118.10017,291.85733,2,5,5,n02691156_53586
32048,141.99868,321.80133,2,5,5,n02691156_53586
32049,147.32933,328.68201,1,6,5,n02691156_53586
32050,189.80133,348.99866,2,6,5,n02691156_53586
32051,253.52085,349.97916,2,6,5,n02691156_53586
32052,293.09983,343.99985,2,6,5,n02691156_53586
32053,117.04816,220.7,1,7,5,n02691156_53586
32054,75.94934,179.41067,2,7,5,n02691156_53586
32055,42.05718,154.35716,2,7,5,n02691156_53586
32056,44.60001,163.17466,2,7,5,n02691156_53586
32057,60.40002,181.03066,2,7,5,n02691156_53586
32058,111.19987,225.1,2,7,5,n02691156_53586
32059,297.79999,343.0,1,8,5,n02691156_53586
32060,291.0,343.0,2,8,5,n02691156_53586
32061,303.10001,342.77866,2,8,5,n02691156_53586
32062,381.5,292.16666,2,8,5,n02691156_53586
32063,479.97832,201.90052,2,8,5,n02691156_53586
32064,304.49066,329.28799,1,9,5,n02691156_53586
32065,360.39866,294.79865,2,9,5,n02691156_53586
32066,455.83332,210.33332,2,9,5,n02691156_53586
32067,476.09999,198.0,2,9,5,n02691156_53586
32068,480.79997,199.0,2,9,5,n02691156_53586
32069,172.94733,200.7045,1,10,5,n02691156_53586
32070,197.94284,155.64284,2,10,5,n02691156_53586
32071,202.60001,151.0,1,11,5,n02691156_53586
32072,258.21067,149.036,2,11,5,n02691156_53586
32073,293.45836,156.02082,2,11,5,n02691156_53586
32074,286.00002,162.29999,2,11,5,n02691156_53586
32075,289.83336,173.99999,2,11,5,n02691156_53586
32076,277.99987,206.09982,2,11,5,n02691156_53586
32077,187.3,164.0,1,12,5,n02691156_53586
32078,60.99999,159.99998,2,12,5,n02691156_53586
32079,9.0,159.0,1,13,5,n02691156_53586
32080,38.0,160.83333,2,13,5,n02691156_53586
32081,6.6,143.0,1,14,5,n02691156_53586
32082,201.83332,150.0,2,14,5,n02691156_53586
32083,296.60001,155.0,1,15,5,n02691156_53586
32084,582.09971,162.00002,2,15,5,n02691156_53586
32085,292.97467,172.42534,1,16,5,n02691156_53586
32086,353.82535,191.96398,2,16,5,n02691156_53586
32087,361.60001,195.0,1,17,5,n02691156_53586
32088,462.51603,198.0,2,17,5,n02691156_53586
32089,483.08401,187.19867,1,18,5,n02691156_53586
32090,471.30449,198.6955,2,18,5,n02691156_53586
32091,483.60516,197.985,1,19,5,n02691156_53586
32092,500.93832,180.35268,2,19,5,n02691156_53586
32093,489.0,198.0,1,20,5,n02691156_53586
32094,574.19869,201.99868,2,20,5,n02691156_53586
32095,354.0,195.82533,1,21,5,n02691156_53586
32096,360.00001,237.50001,2,21,5,n02691156_53586
32097,346.48533,240.71601,2,21,5,n02691156_53586
32098,359.0,215.83333,1,22,5,n02691156_53586
32099,377.79998,206.91599,2,22,5,n02691156_53586
32100,381.96399,197.6,2,22,5,n02691156_53586
32101,405.0,201.52083,1,23,5,n02691156_53586
32102,398.42533,233.02533,2,23,5,n02691156_53586
32103,377.60001,237.0,1,24,5,n02691156_53586
32104,416.47917,238.00001,2,24,5,n02691156_53586
32105,381.08932,244.0,1,25,5,n02691156_53586
32106,411.29996,245.0,2,25,5,n02691156_53586
32107,391.99866,247.19867,1,26,5,n02691156_53586
32108,353.29999,296.35185,2,26,5,n02691156_53586
32109,207.91467,352.71466,1,27,5,n02691156_53586
32110,200.00133,361.79998,2,27,5,n02691156_53586
32111,199.284,372.20002,2,27,5,n02691156_53586
32112,206.0,364.16668,2,27,5,n02691156_53586
32113,210.97918,364.52086,2,27,5,n02691156_53586
32114,212.00001,387.95836,2,27,5,n02691156_53586
32115,221.97919,365.50002,2,27,5,n02691156_53586
32116,222.00002,353.00002,2,27,5,n02691156_53586
32117,197.57466,374.39999,1,28,5,n02691156_53586
32118,195.28534,400.48399,2,28,5,n02691156_53586
32119,211.0,407.99997,2,28,5,n02691156_53586
32120,227.87849,384.89995,2,28,5,n02691156_53586
32121,224.00001,370.29996,2,28,5,n02691156_53586
32122,332.20132,332.91733,1,29,5,n02691156_53586
32123,399.37866,381.96401,2,29,5,n02691156_53586
32124,344.86133,328.91599,1,30,5,n02691156_53586
32125,344.0,318.0,2,30,5,n02691156_53586
32126,344.86133,328.91599,2,30,5,n02691156_53586
32127,353.60133,338.60001,2,30,5,n02691156_53586
32128,404.1987,377.00136,2,30,5,n02691156_53586
32129,403.70004,385.99552,2,30,5,n02691156_53586
32130,397.83603,382.43602,2,30,5,n02691156_53586
32131,405.08334,376.8125,1,31,5,n02691156_53586
32132,409.0,366.0,2,31,5,n02691156_53586
32133,403.08533,397.8,2,31,5,n02691156_53586
32134,410.97468,404.42534,2,31,5,n02691156_53586
32135,422.25,367.0,1,32,5,n02691156_53586
32136,409.0,367.0,2,32,5,n02691156_53586
32137,426.96399,368.43601,2,32,5,n02691156_53586
32138,429.0,402.83335,2,32,5,n02691156_53586
32139,417.2,405.00001,2,32,5,n02691156_53586
32140,156.39999,337.61066,1,33,5,n02691156_53586
32141,151.05267,343.30451,2,33,5,n02691156_53586
32142,150.0,353.83335,2,33,5,n02691156_53586
32143,157.7,366.99552,2,33,5,n02691156_53586
32144,178.94733,366.64283,2,33,5,n02691156_53586
32145,184.00001,345.70003,2,33,5,n02691156_53586
32146,170.05716,353.64282,1,34,5,n02691156_53586
32147,171.0,346.0,2,34,5,n02691156_53586
32148,172.3,354.93832,2,34,5,n02691156_53586
32149,177.16667,346.16666,2,34,5,n02691156_53586
32150,83.78933,237.0,1,0,6,n02691156_53586
32151,51.76934,237.99867,2,0,6,n02691156_53586
32152,23.6,231.02533,2,0,6,n02691156_53586
32153,16.20268,222.99733,2,0,6,n02691156_53586
32154,36.27201,216.97467,2,0,6,n02691156_53586
32155,86.75267,214.05717,2,0,6,n02691156_53586
32156,131.484,226.00134,2,0,6,n02691156_53586
32157,89.40134,238.91467,1,1,6,n02691156_53586
32158,133.51334,234.00131,2,1,6,n02691156_53586
32159,120.7,217.3,1,2,6,n02691156_53586
32160,136.4,211.71465,2,2,6,n02691156_53586
32161,139.3,208.2955,1,3,6,n02691156_53586
32162,67.0,146.47917,2,3,6,n02691156_53586
32163,72.41067,142.42534,1,4,6,n02691156_53586
32164,110.17849,178.957,2,4,6,n02691156_53586
32165,149.00001,206.1667,2,4,6,n02691156_53586
32166,145.396,208.25067,1,5,6,n02691156_53586
32167,185.50984,189.009,2,5,6,n02691156_53586
32168,297.60983,187.0045,2,5,6,n02691156_53586
32169,330.7425,196.5425,2,5,6,n02691156_53586
32170,354.71336,212.8,2,5,6,n02691156_53586
32171,360.38535,214.0,1,6,6,n02691156_53586
32172,375.02932,214.0,2,6,6,n02691156_53586
32173,198.0,182.4045,1,7,6,n02691156_53586
32174,214.99999,136.16668,2,7,6,n02691156_53586
32175,308.0,184.5,1,8,6,n02691156_53586
32176,319.16165,155.14366,2,8,6,n02691156_53586
32177,333.48401,133.60131,2,8,6,n02691156_53586
32178,10.54167,140.0,1,9,6,n02691156_53586
32179,210.50005,134.99998,2,9,6,n02691156_53586
32180,10.4,114.716,1,10,6,n02691156_53586
32181,65.97868,111.00016,2,10,6,n02691156_53586
32182,102.65468,115.99865,2,10,6,n02691156_53586
32183,350.52088,116.97914,2,10,6,n02691156_53586
32184,450.39103,102.00449,2,10,6,n02691156_53586
32185,615.70008,100.0,2,10,6,n02691156_53586
32186,619.45838,105.52083,2,10,6,n02691156_53586
32187,617.30005,114.9955,2,10,6,n02691156_53586
32188,533.02141,122.22133,2,10,6,n02691156_53586
32189,336.30899,292.75266,1,11,6,n02691156_53586
32190,366.29282,265.59319,2,11,6,n02691156_53586
32191,451.63747,212.60004,2,11,6,n02691156_53586
32192,542.22146,124.90004,2,11,6,n02691156_53586
32193,328.21066,291.35333,1,12,6,n02691156_53586
32194,440.34731,208.30003,2,12,6,n02691156_53586
32195,535.66668,120.00007,2,12,6,n02691156_53586
32196,113.036,244.62534,1,13,6,n02691156_53586
32197,128.10019,280.97866,2,13,6,n02691156_53586
32198,159.40002,304.42531,2,13,6,n02691156_53586
32199,168.0,302.16666,1,14,6,n02691156_53586
32200,166.46133,294.43601,2,14,6,n02691156_53586
32201,195.97915,295.08334,2,14,6,n02691156_53586
32202,195.51464,310.0,2,14,6,n02691156_53586
32203,168.48531,306.0,2,14,6,n02691156_53586
32204,169.3,307.2955,1,15,6,n02691156_53586
32205,190.6,322.57467,2,15,6,n02691156_53586
32206,198.2,312.20001,1,16,6,n02691156_53586
32207,209.19999,323.28398,2,16,6,n02691156_53586
32208,210.99999,320.29997,2,16,6,n02691156_53586
32209,196.97466,296.38934,2,16,6,n02691156_53586
32210,191.16667,323.83334,1,17,6,n02691156_53586
32211,209.60001,325.0,2,17,6,n02691156_53586
32212,163.0,304.47916,1,18,6,n02691156_53586
32213,168.97817,308.87851,2,18,6,n02691156_53586
32214,161.05717,312.70983,2,18,6,n02691156_53586
32215,161.16668,325.99998,2,18,6,n02691156_53586
32216,172.10002,340.22133,2,18,6,n02691156_53586
32217,190.1147,342.71465,2,18,6,n02691156_53586
32218,195.56403,337.39998,2,18,6,n02691156_53586
32219,196.00003,328.6,2,18,6,n02691156_53586
32220,212.12151,328.3215,1,19,6,n02691156_53586
32221,211.14934,334.26132,2,19,6,n02691156_53586
32222,216.64284,330.60001,1,20,6,n02691156_53586
32223,215.12151,333.97849,2,20,6,n02691156_53586
32224,211.5,336.0,1,21,6,n02691156_53586
32225,202.39999,340.6,2,21,6,n02691156_53586
32226,197.1215,352.10001,2,21,6,n02691156_53586
32227,197.16666,370.83335,2,21,6,n02691156_53586
32228,203.20266,379.20002,2,21,6,n02691156_53586
32229,218.09999,383.99986,2,21,6,n02691156_53586
32230,227.71599,375.83066,2,21,6,n02691156_53586
32231,229.94283,355.30451,2,21,6,n02691156_53586
32232,217.29999,339.29552,2,21,6,n02691156_53586
32233,217.52083,336.04166,1,22,6,n02691156_53586
32234,225.42534,346.40001,2,22,6,n02691156_53586
32235,226.0,359.60003,2,22,6,n02691156_53586
32236,223.02082,366.47919,2,22,6,n02691156_53586
32237,215.80133,367.08404,2,22,6,n02691156_53586
32238,215.08533,362.28537,2,22,6,n02691156_53586
32239,224.0,354.40002,2,22,6,n02691156_53586
32240,218.47917,337.00004,2,22,6,n02691156_53586
32241,212.42534,339.60001,1,23,6,n02691156_53586
32242,206.35266,347.70002,2,23,6,n02691156_53586
32243,204.99999,363.5,2,23,6,n02691156_53586
32244,212.39998,373.00001,2,23,6,n02691156_53586
32245,224.96398,367.60002,2,23,6,n02691156_53586
32246,210.8,346.0,1,24,6,n02691156_53586
32247,220.35267,348.94732,2,24,6,n02691156_53586
32248,222.00001,359.79998,2,24,6,n02691156_53586
32249,225.5,334.47916,1,25,6,n02691156_53586
32250,227.79733,333.20002,2,25,6,n02691156_53586
32251,236.636,328.7785,1,26,6,n02691156_53586
32252,331.6,297.0,2,26,6,n02691156_53586
32253,340.29999,294.05716,1,27,6,n02691156_53586
32254,349.32132,288.89999,2,27,6,n02691156_53586
32255,352.68533,291.28534,1,28,6,n02691156_53586
32256,431.17467,321.57468,2,28,6,n02691156_53586
32257,355.60001,286.35266,1,29,6,n02691156_53586
32258,433.70001,312.99551,2,29,6,n02691156_53586
32259,435.0,314.3045,1,30,6,n02691156_53586
32260,435.35718,301.05715,2,30,6,n02691156_53586
32261,450.92801,301.86132,2,30,6,n02691156_53586
32262,448.57467,343.39998,2,30,6,n02691156_53586
32263,442.2,346.99999,2,30,6,n02691156_53586
32264,433.036,343.6,2,30,6,n02691156_53586
32265,430.99999,321.8,2,30,6,n02691156_53586
32266,444.0,319.5,1,31,6,n02691156_53586
32267,446.0,328.60002,2,31,6,n02691156_53586
32268,441.01068,330.38935,2,31,6,n02691156_53586
32269,442.57468,316.97468,2,31,6,n02691156_53586
32270,434.02084,300.5,1,32,6,n02691156_53586
32271,435.0,304.0,2,32,6,n02691156_53586
32272,437.99999,298.0,2,32,6,n02691156_53586
32273,450.79998,299.71466,2,32,6,n02691156_53586
32274,336.71466,133.8,1,33,6,n02691156_53586
32275,351.29999,148.29551,2,33,6,n02691156_53586
32276,383.83599,157.95333,2,33,6,n02691156_53586
32277,416.52086,142.02083,2,33,6,n02691156_53586
32278,453.65602,138.0253,2,33,6,n02691156_53586
32279,526.39872,119.99997,2,33,6,n02691156_53586
32280,386.16666,162.16667,1,34,6,n02691156_53586
32281,393.991,168.7,2,34,6,n02691156_53586
32282,397.11466,179.99868,2,34,6,n02691156_53586
32283,430.20003,173.71599,2,34,6,n02691156_53586
32284,443.28536,166.51198,2,34,6,n02691156_53586
32285,450.83601,142.03597,2,34,6,n02691156_53586
32286,473.97917,139.54164,2,34,6,n02691156_53586
32287,471.57468,165.82531,2,34,6,n02691156_53586
32288,467.60001,170.99998,2,34,6,n02691156_53586
32289,449.60001,172.0,1,35,6,n02691156_53586
32290,475.95835,170.52083,2,35,6,n02691156_53586
32291,503.57333,167.0,1,36,6,n02691156_53586
32292,591.38933,163.04665,2,36,6,n02691156_53586
32293,591.19866,167.71465,2,36,6,n02691156_53586
32294,491.6,179.00002,2,36,6,n02691156_53586
32295,377.5,249.47917,1,37,6,n02691156_53586
32296,415.97866,225.89984,2,37,6,n02691156_53586
32297,443.32116,201.90001,2,37,6,n02691156_53586
32298,444.60001,196.39999,1,38,6,n02691156_53586
32299,467.20001,179.71466,2,38,6,n02691156_53586
32300,471.99999,170.34733,2,38,6,n02691156_53586
32301,148.39549,220.70984,1,39,6,n02691156_53586
32302,128.12182,233.09982,2,39,6,n02691156_53586
32303,145.05699,239.75698,2,39,6,n02691156_53586
32304,166.14265,239.96398,2,39,6,n02691156_53586
32305,189.83331,235.99999,2,39,6,n02691156_53586
32306,188.91598,219.19866,2,39,6,n02691156_53586
32307,195.40134,219.0,1,40,6,n02691156_53586
32308,294.17465,219.0,2,40,6,n02691156_53586
32309,306.47916,223.5,2,40,6,n02691156_53586
32310,306.64282,231.2955,2,40,6,n02691156_53586
32311,206.02133,234.99984,2,40,6,n02691156_53586
32312,193.60001,230.57468,2,40,6,n02691156_53586
32313,154.94733,213.7,1,41,6,n02691156_53586
32314,171.69549,209.0,2,41,6,n02691156_53586
32315,188.99998,216.99999,2,41,6,n02691156_53586
32316,377.9375,207.04167,1,42,6,n02691156_53586
32317,347.89984,219.00001,2,42,6,n02691156_53586
32318,337.81067,217.16401,2,42,6,n02691156_53586
32319,332.05267,210.409,2,42,6,n02691156_53586
32320,349.65717,207.0,1,43,6,n02691156_53586
32321,364.58934,202.97467,2,43,6,n02691156_53586
32322,408.20003,178.71466,2,43,6,n02691156_53586
32323,345.51599,151.40401,1,44,6,n02691156_53586
32324,324.99983,191.97833,2,44,6,n02691156_53586
32325,355.0,154.60001,1,45,6,n02691156_53586
32326,338.99999,197.39997,2,45,6,n02691156_53586
32327,355.75717,159.0,1,46,6,n02691156_53586
32328,383.31332,159.0,2,46,6,n02691156_53586
32329,367.96399,171.48267,1,47,6,n02691156_53586
32330,366.35266,204.32934,2,47,6,n02691156_53586
32331,212.96167,138.0045,1,48,6,n02691156_53586
32332,327.14535,136.91466,2,48,6,n02691156_53586
32333,117.34666,268.996,1,0,0,n02691156_542
32334,159.14582,251.39998,2,0,0,n02691156_542
32335,257.08533,228.72797,2,0,0,n02691156_542
32336,314.548,205.15598,2,0,0,n02691156_542
32337,447.47916,174.92082,2,0,0,n02691156_542
32338,462.10902,175.01431,2,0,0,n02691156_542
32339,482.24283,187.50898,2,0,0,n02691156_542
32340,488.87854,213.32183,2,0,0,n02691156_542
32341,491.00003,247.83749,2,0,0,n02691156_542
32342,485.62536,256.28933,2,0,0,n02691156_542
32343,414.82135,267.7785,2,0,0,n02691156_542
32344,268.3767,268.95715,2,0,0,n02691156_542
32345,179.07867,281.81466,2,0,0,n02691156_542
32346,116.89999,280.67865,2,0,0,n02691156_542
32347,131.24283,278.91366,1,1,0,n02691156_542
32348,121.47919,175.025,2,1,0,n02691156_542
32349,116.94738,162.77601,2,1,0,n02691156_542
32350,117.3955,155.89999,1,2,0,n02691156_542
32351,98.20966,159.94217,2,2,0,n02691156_542
32352,27.334,191.03383,2,2,0,n02691156_542
32353,23.83333,199.89999,1,3,0,n02691156_542
32354,151.56253,178.53298,2,3,0,n02691156_542
32355,189.39868,160.32532,2,3,0,n02691156_542
32356,153.66666,140.89995,2,3,0,n02691156_542
32357,138.0,140.89995,2,3,0,n02691156_542
32358,107.38602,163.63545,2,3,0,n02691156_542
32359,357.01999,221.94934,1,4,0,n02691156_542
32360,311.77334,181.81067,2,4,0,n02691156_542
32361,270.87066,120.94534,2,4,0,n02691156_542
32362,216.80002,63.90135,2,4,0,n02691156_542
32363,196.08535,125.30002,2,4,0,n02691156_542
32364,196.80135,154.12137,2,4,0,n02691156_542
32365,230.9254,177.2307,2,4,0,n02691156_542
32366,279.38541,222.28936,2,4,0,n02691156_542
32367,116.564,149.91999,1,5,0,n02691156_542
32368,114.99866,104.50265,2,5,0,n02691156_542
32369,105.52083,102.92082,2,5,0,n02691156_542
32370,99.04666,133.71464,2,5,0,n02691156_542
32371,121.24283,149.49098,2,5,0,n02691156_542
32372,436.0,180.41883,1,6,0,n02691156_542
32373,436.0,201.9,2,6,0,n02691156_542
32374,440.10101,207.77868,2,6,0,n02691156_542
32375,481.68199,208.9,2,6,0,n02691156_542
32376,331.0,256.11065,1,7,0,n02691156_542
32377,333.00015,273.99985,2,7,0,n02691156_542
32378,365.93833,279.25267,2,7,0,n02691156_542
32379,309.84667,290.88937,2,7,0,n02691156_542
32380,298.33334,287.90002,2,7,0,n02691156_542
32381,318.29998,279.90003,2,7,0,n02691156_542
32382,114.96933,263.996,1,0,1,n02691156_542
32383,204.33334,252.16668,2,0,1,n02691156_542
32384,260.53871,251.564,2,0,1,n02691156_542
32385,298.2934,239.68267,2,0,1,n02691156_542
32386,504.22667,215.28535,2,0,1,n02691156_542
32387,501.24818,215.00451,2,0,1,n02691156_542
32388,505.99736,216.88534,2,0,1,n02691156_542
32389,508.96801,226.65067,2,0,1,n02691156_542
32390,509.07201,247.83601,2,0,1,n02691156_542
32391,524.94283,319.65272,2,0,1,n02691156_542
32392,524.42537,335.60005,2,0,1,n02691156_542
32393,512.00001,345.1667,2,0,1,n02691156_542
32394,500.45834,350.00004,2,0,1,n02691156_542
32395,444.94901,349.82853,2,0,1,n02691156_542
32396,369.69171,333.24305,2,0,1,n02691156_542
32397,279.22135,332.96403,2,0,1,n02691156_542
32398,213.62934,323.1707,2,0,1,n02691156_542
32399,108.34801,315.82939,2,0,1,n02691156_542
32400,97.29917,311.1812,2,0,1,n02691156_542
32401,94.99999,213.33339,2,0,1,n02691156_542
32402,98.32133,197.8434,2,0,1,n02691156_542
32403,105.63599,187.01073,2,0,1,n02691156_542
32404,114.58532,192.97074,2,0,1,n02691156_542
32405,128.08266,225.85608,2,0,1,n02691156_542
32406,132.0,254.88542,2,0,1,n02691156_542
32407,302.51199,268.05734,1,1,1,n02691156_542
32408,183.98565,321.71884,2,1,1,n02691156_542
32409,125.77065,358.51467,2,1,1,n02691156_542
32410,115.17148,370.48116,2,1,1,n02691156_542
32411,115.00898,380.9045,2,1,1,n02691156_542
32412,118.66247,387.82933,2,1,1,n02691156_542
32413,128.3333,391.99998,2,1,1,n02691156_542
32414,257.5143,337.10898,2,1,1,n02691156_542
32415,326.57464,317.7173,2,1,1,n02691156_542
32416,389.49997,286.33331,2,1,1,n02691156_542
32417,322.76483,228.45683,1,2,1,n02691156_542
32418,404.50003,146.16666,2,2,1,n02691156_542
