,Unnamed: 0,x,y,pen,strokeID,sketchID,photoID
32083,32083,94.76669,5.0,1,15,5,n02691156_53586
32084,32084,285.4997,7.00002,2,15,5,n02691156_53586
32085,32085,-289.12504,10.42532,1,16,5,n02691156_53586
32086,32086,60.85068,19.53864,2,16,5,n02691156_53586
32087,32087,7.77466,3.03602,1,17,5,n02691156_53586
32088,32088,100.91602,3.0,2,17,5,n02691156_53586
32089,32089,20.56798,-10.80133,1,18,5,n02691156_53586
32090,32090,-11.77952,11.49683,2,18,5,n02691156_53586
32091,32091,12.30067,-0.7105,1,19,5,n02691156_53586
32092,32092,17.33316,-17.63232,2,19,5,n02691156_53586
32093,32093,-11.93832,17.64732,1,20,5,n02691156_53586
32094,32094,85.19869,3.99868,2,20,5,n02691156_53586
32095,32095,-220.19869,-6.17335,1,21,5,n02691156_53586
32096,32096,6.00001,41.67468,2,21,5,n02691156_53586
32097,32097,-13.51468,3.216,2,21,5,n02691156_53586
32098,32098,12.51467,-24.88268,1,22,5,n02691156_53586
32099,32099,18.79998,-8.91734,2,22,5,n02691156_53586
32100,32100,4.16401,-9.31599,2,22,5,n02691156_53586
32101,32101,23.03601,3.92083,1,23,5,n02691156_53586
32102,32102,-6.57467,31.5045,2,23,5,n02691156_53586
32103,32103,-20.82532,3.97467,1,24,5,n02691156_53586
32104,32104,38.87916,1.00001,2,24,5,n02691156_53586
32105,32105,-35.38985,5.99999,1,25,5,n02691156_53586
32106,32106,30.21064,1.0,2,25,5,n02691156_53586
32107,32107,-19.3013,2.19867,1,26,5,n02691156_53586
32108,32108,-38.69867,49.15318,2,26,5,n02691156_53586
32109,32109,-145.38532,56.36281,1,27,5,n02691156_53586
32110,32110,-7.91334,9.08532,2,27,5,n02691156_53586
32111,32111,-0.71733,10.40004,2,27,5,n02691156_53586
32112,32112,6.716,-8.03334,2,27,5,n02691156_53586
32113,32113,4.97918,0.35418,2,27,5,n02691156_53586
32114,32114,1.02083,23.4375,2,27,5,n02691156_53586
32115,32115,9.97918,-22.45834,2,27,5,n02691156_53586
32116,32116,0.02083,-12.5,2,27,5,n02691156_53586
32117,32117,-24.42536,21.39997,1,28,5,n02691156_53586
32118,32118,-2.28932,26.084,2,28,5,n02691156_53586
32119,32119,15.71466,7.51598,2,28,5,n02691156_53586
32120,32120,16.87849,-23.10002,2,28,5,n02691156_53586
32121,32121,-3.87848,-14.59999,2,28,5,n02691156_53586
32122,32122,108.20131,-37.38263,1,29,5,n02691156_53586
32123,32123,67.17734,49.04668,2,29,5,n02691156_53586
32124,32124,-54.51733,-53.04802,1,30,5,n02691156_53586
32125,32125,-0.86133,-10.91599,2,30,5,n02691156_53586
32126,32126,0.86133,10.91599,2,30,5,n02691156_53586
32127,32127,8.74,9.68402,2,30,5,n02691156_53586
32128,32128,50.59737,38.40135,2,30,5,n02691156_53586
32129,32129,-0.49866,8.99416,2,30,5,n02691156_53586
32130,32130,-5.86401,-3.5595,2,30,5,n02691156_53586
32131,32131,7.24731,-5.62352,1,31,5,n02691156_53586
32132,32132,3.91666,-10.8125,2,31,5,n02691156_53586
32133,32133,-5.91467,31.8,2,31,5,n02691156_53586
32134,32134,7.88935,6.62534,2,31,5,n02691156_53586
32135,32135,11.27532,-37.42534,1,32,5,n02691156_53586
32136,32136,-13.25,0.0,2,32,5,n02691156_53586
32137,32137,17.96399,1.43601,2,32,5,n02691156_53586
32138,32138,2.03601,34.39734,2,32,5,n02691156_53586
32139,32139,-11.8,2.16666,2,32,5,n02691156_53586
32140,32140,-260.80001,-67.38935,1,33,5,n02691156_53586
32141,32141,-5.34732,5.69385,2,33,5,n02691156_53586
32142,32142,-1.05267,10.52884,2,33,5,n02691156_53586
32143,32143,7.7,13.16217,2,33,5,n02691156_53586
32144,32144,21.24733,-0.35269,2,33,5,n02691156_53586
32145,32145,5.05268,-20.9428,2,33,5,n02691156_53586
32146,32146,-13.94285,7.94279,1,34,5,n02691156_53586
32147,32147,0.94284,-7.64282,2,34,5,n02691156_53586
32148,32148,1.3,8.93832,2,34,5,n02691156_53586
32149,32149,4.86667,-8.77166,2,34,5,n02691156_53586
32150,32150,83.78933,237.0,1,0,6,n02691156_53586
32151,32151,-32.01999,0.99867,2,0,6,n02691156_53586
32152,32152,-28.16934,-6.97334,2,0,6,n02691156_53586
32153,32153,-7.39732,-8.028,2,0,6,n02691156_53586
32154,32154,20.06933,-6.02266,2,0,6,n02691156_53586
32155,32155,50.48066,-2.9175,2,0,6,n02691156_53586
32156,32156,44.73133,11.94417,2,0,6,n02691156_53586
32157,32157,-42.08266,12.91333,1,1,6,n02691156_53586
32158,32158,44.112,-4.91336,2,1,6,n02691156_53586
32159,32159,-12.81334,-16.70131,1,2,6,n02691156_53586
32160,32160,15.7,-5.58535,2,2,6,n02691156_53586
32161,32161,2.9,-3.41915,1,3,6,n02691156_53586
32162,32162,-72.3,-61.81633,2,3,6,n02691156_53586
32163,32163,5.41067,-4.05383,1,4,6,n02691156_53586
32164,32164,37.76782,36.53166,2,4,6,n02691156_53586
32165,32165,38.82152,27.2097,2,4,6,n02691156_53586
32166,32166,-3.60401,2.08397,1,5,6,n02691156_53586
32167,32167,40.11384,-19.24167,2,5,6,n02691156_53586
32168,32168,112.09999,-2.0045,2,5,6,n02691156_53586
32169,32169,33.13267,9.538,2,5,6,n02691156_53586
32170,32170,23.97086,16.2575,2,5,6,n02691156_53586
32171,32171,5.67199,1.2,1,6,6,n02691156_53586
32172,32172,14.64397,0.0,2,6,6,n02691156_53586
32173,32173,-177.02932,-31.5955,1,7,6,n02691156_53586
32174,32174,16.99999,-46.23782,2,7,6,n02691156_53586
32175,32175,93.00001,48.33332,1,8,6,n02691156_53586
32176,32176,11.16165,-29.35634,2,8,6,n02691156_53586
32177,32177,14.32236,-21.54235,2,8,6,n02691156_53586
32178,32178,-322.94234,6.39869,1,9,6,n02691156_53586
32179,32179,199.95838,-5.00002,2,9,6,n02691156_53586
32180,32180,-200.10005,-20.28398,1,10,6,n02691156_53586
32181,32181,55.57868,-3.71584,2,10,6,n02691156_53586
32182,32182,36.676,4.99849,2,10,6,n02691156_53586
32183,32183,247.8662,0.98049,2,10,6,n02691156_53586
32184,32184,99.87015,-14.97465,2,10,6,n02691156_53586
32185,32185,165.30905,-2.00449,2,10,6,n02691156_53586
32186,32186,3.7583,5.52083,2,10,6,n02691156_53586
32187,32187,-2.15833,9.47467,2,10,6,n02691156_53586
32188,32188,-84.27864,7.22583,2,10,6,n02691156_53586
32189,32189,-196.71242,170.53133,1,11,6,n02691156_53586
32190,32190,29.98383,-27.15947,2,11,6,n02691156_53586
32191,32191,85.34465,-52.99315,2,11,6,n02691156_53586
32192,32192,90.58399,-87.7,2,11,6,n02691156_53586
32193,32193,-214.0108,166.45329,1,12,6,n02691156_53586
32194,32194,112.13665,-83.0533,2,12,6,n02691156_53586
32195,32195,95.31937,-88.29996,2,12,6,n02691156_53586
32196,32196,-422.63068,124.62527,1,13,6,n02691156_53586
32197,32197,15.06419,36.35332,2,13,6,n02691156_53586
32198,32198,31.29983,23.44665,2,13,6,n02691156_53586
32199,32199,8.59998,-2.25865,1,14,6,n02691156_53586
32200,32200,-1.53867,-7.73065,2,14,6,n02691156_53586
32201,32201,29.51782,0.64733,2,14,6,n02691156_53586
32202,32202,-0.46451,14.91666,2,14,6,n02691156_53586
32203,32203,-27.02933,-4.0,2,14,6,n02691156_53586
32204,32204,0.81469,1.2955,1,15,6,n02691156_53586
32205,32205,21.3,15.27917,2,15,6,n02691156_53586
32206,32206,7.6,-10.37466,1,16,6,n02691156_53586
32207,32207,10.99999,11.08397,2,16,6,n02691156_53586
32208,32208,1.8,-2.98401,2,16,6,n02691156_53586
32209,32209,-14.02533,-23.91063,2,16,6,n02691156_53586
32210,32210,-5.80799,27.444,1,17,6,n02691156_53586
32211,32211,18.43334,1.16666,2,17,6,n02691156_53586
32212,32212,-46.60001,-20.52084,1,18,6,n02691156_53586
32213,32213,5.97817,4.39935,2,18,6,n02691156_53586
32214,32214,-7.921,3.83132,2,18,6,n02691156_53586
32215,32215,0.10951,13.29015,2,18,6,n02691156_53586
32216,32216,10.93334,14.22135,2,18,6,n02691156_53586
32217,32217,18.01468,2.49332,2,18,6,n02691156_53586
32218,32218,5.44933,-5.31467,2,18,6,n02691156_53586
32219,32219,0.436,-8.79998,2,18,6,n02691156_53586
32220,32220,16.12148,-0.2785,1,19,6,n02691156_53586
32221,32221,-0.97217,5.93982,2,19,6,n02691156_53586
32222,32222,5.4935,-3.66131,1,20,6,n02691156_53586
32223,32223,-1.52133,3.37848,2,20,6,n02691156_53586
32224,32224,-3.62151,2.02151,1,21,6,n02691156_53586
32225,32225,-9.10001,4.6,2,21,6,n02691156_53586
32226,32226,-5.27849,11.50001,2,21,6,n02691156_53586
32227,32227,0.04516,18.73334,2,21,6,n02691156_53586
32228,32228,6.036,8.36667,2,21,6,n02691156_53586
32229,32229,14.89733,4.79984,2,21,6,n02691156_53586
32230,32230,9.616,-8.1692,2,21,6,n02691156_53586
32231,32231,2.22684,-20.52615,2,21,6,n02691156_53586
32232,32232,-12.64284,-16.00899,2,21,6,n02691156_53586
32233,32233,0.22084,-3.25386,1,22,6,n02691156_53586
32234,32234,7.90451,10.35835,2,22,6,n02691156_53586
32235,32235,0.57466,13.20002,2,22,6,n02691156_53586
32236,32236,-2.97918,6.87916,2,22,6,n02691156_53586
32237,32237,-7.21949,0.60485,2,22,6,n02691156_53586
32238,32238,-0.716,-4.79867,2,22,6,n02691156_53586
32239,32239,8.91467,-7.88535,2,22,6,n02691156_53586
32240,32240,-5.52083,-17.39998,2,22,6,n02691156_53586
32241,32241,-6.05383,2.59997,1,23,6,n02691156_53586
32242,32242,-6.07268,8.10001,2,23,6,n02691156_53586
32243,32243,-1.35267,15.79998,2,23,6,n02691156_53586
32244,32244,7.39999,9.50001,2,23,6,n02691156_53586
32245,32245,12.564,-5.39999,2,23,6,n02691156_53586
32246,32246,-14.16398,-21.60002,1,24,6,n02691156_53586
32247,32247,9.55267,2.94732,2,24,6,n02691156_53586
32248,32248,1.64734,10.85266,2,24,6,n02691156_53586
32249,32249,3.49999,-25.32082,1,25,6,n02691156_53586
32250,32250,2.29733,-1.27914,2,25,6,n02691156_53586
32251,32251,8.83867,-4.42152,1,26,6,n02691156_53586
32252,32252,94.964,-31.7785,2,26,6,n02691156_53586
32253,32253,8.69999,-2.94284,1,27,6,n02691156_53586
32254,32254,9.02133,-5.15717,2,27,6,n02691156_53586
32255,32255,3.36401,2.38535,1,28,6,n02691156_53586
32256,32256,78.48934,30.28934,2,28,6,n02691156_53586
32257,32257,-75.57466,-35.22202,1,29,6,n02691156_53586
32258,32258,78.1,26.64285,2,29,6,n02691156_53586
32259,32259,1.29999,1.30899,1,30,6,n02691156_53586
32260,32260,0.35718,-13.24735,2,30,6,n02691156_53586
32261,32261,15.57083,0.80417,2,30,6,n02691156_53586
32262,32262,-2.35334,41.53866,2,30,6,n02691156_53586
32263,32263,-6.37467,3.60001,2,30,6,n02691156_53586
32264,32264,-9.164,-3.39999,2,30,6,n02691156_53586
32265,32265,-2.03601,-21.8,2,30,6,n02691156_53586
32266,32266,13.00001,-2.3,1,31,6,n02691156_53586
32267,32267,2.0,9.10002,2,31,6,n02691156_53586
32268,32268,-4.98932,1.78933,2,31,6,n02691156_53586
32269,32269,1.564,-13.41467,2,31,6,n02691156_53586
32270,32270,-8.55384,-16.47468,1,32,6,n02691156_53586
32271,32271,0.97916,3.5,2,32,6,n02691156_53586
32272,32272,2.99999,-6.0,2,32,6,n02691156_53586
32273,32273,12.79999,1.71466,2,32,6,n02691156_53586
32274,32274,-114.08532,-165.91466,1,33,6,n02691156_53586
32275,32275,14.58533,14.49551,2,33,6,n02691156_53586
32276,32276,32.536,9.65782,2,33,6,n02691156_53586
32277,32277,32.68487,-15.9325,2,33,6,n02691156_53586
32278,32278,37.13516,-3.99553,2,33,6,n02691156_53586
32279,32279,72.7427,-18.02533,2,33,6,n02691156_53586
32280,32280,-140.23206,42.1667,1,34,6,n02691156_53586
32281,32281,7.82434,6.53333,2,34,6,n02691156_53586
32282,32282,3.12366,11.29868,2,34,6,n02691156_53586
32283,32283,33.08537,-6.28269,2,34,6,n02691156_53586
32284,32284,13.08533,-7.20401,2,34,6,n02691156_53586
32285,32285,7.55065,-24.47601,2,34,6,n02691156_53586
32286,32286,23.14316,-2.49433,2,34,6,n02691156_53586
32287,32287,-2.40449,26.28367,2,34,6,n02691156_53586
32288,32288,-3.97467,5.17467,2,34,6,n02691156_53586
32289,32289,-18.0,1.00002,1,35,6,n02691156_53586
32290,32290,26.35834,-1.47917,2,35,6,n02691156_53586
32291,32291,27.61498,-3.52083,1,36,6,n02691156_53586
32292,32292,87.816,-3.95335,2,36,6,n02691156_53586
32293,32293,-0.19067,4.668,2,36,6,n02691156_53586
32294,32294,-99.59866,11.28537,2,36,6,n02691156_53586
32295,32295,-114.1,70.47915,1,37,6,n02691156_53586
32296,32296,38.47866,-23.57933,2,37,6,n02691156_53586
32297,32297,27.3425,-23.99983,2,37,6,n02691156_53586
32298,32298,1.27885,-5.50002,1,38,6,n02691156_53586
32299,32299,22.6,-16.68533,2,38,6,n02691156_53586
32300,32300,4.79998,-9.36733,2,38,6,n02691156_53586
32301,32301,-323.6045,50.36251,1,39,6,n02691156_53586
32302,32302,-20.27367,12.38998,2,39,6,n02691156_53586
32303,32303,16.93517,6.65716,2,39,6,n02691156_53586
32304,32304,21.08566,0.207,2,39,6,n02691156_53586
32305,32305,23.69066,-3.96399,2,39,6,n02691156_53586
32306,32306,-0.91733,-16.80133,2,39,6,n02691156_53586
32307,32307,6.48536,-0.19866,1,40,6,n02691156_53586
32308,32308,98.77331,0.0,2,40,6,n02691156_53586
32309,32309,12.30451,4.5,2,40,6,n02691156_53586
32310,32310,0.16366,7.7955,2,40,6,n02691156_53586
32311,32311,-100.62149,3.70434,2,40,6,n02691156_53586
32312,32312,-12.42132,-4.42516,2,40,6,n02691156_53586
32313,32313,-38.65268,-16.87468,1,41,6,n02691156_53586
32314,32314,16.74816,-4.7,2,41,6,n02691156_53586
32315,32315,17.30449,7.99999,2,41,6,n02691156_53586
32316,32316,188.93752,-9.95832,1,42,6,n02691156_53586
32317,32317,-30.03766,11.95834,2,42,6,n02691156_53586
32318,32318,-10.08917,-1.836,2,42,6,n02691156_53586
32319,32319,-5.758,-6.75501,2,42,6,n02691156_53586
32320,32320,17.6045,-3.409,1,43,6,n02691156_53586
32321,32321,14.93217,-4.02533,2,43,6,n02691156_53586
32322,32322,43.61069,-24.26001,2,43,6,n02691156_53586
32323,32323,-62.68404,-27.31065,1,44,6,n02691156_53586
32324,32324,-20.51616,40.57432,2,44,6,n02691156_53586
32325,32325,30.00017,-37.37832,1,45,6,n02691156_53586
32326,32326,-16.00001,42.79996,2,45,6,n02691156_53586
32327,32327,16.75718,-38.39997,1,46,6,n02691156_53586
32328,32328,27.55615,0.0,2,46,6,n02691156_53586
32329,32329,-15.34933,12.48267,1,47,6,n02691156_53586
32330,32330,-1.61133,32.84667,2,47,6,n02691156_53586
32331,32331,-153.39099,-66.32484,1,48,6,n02691156_53586
32332,32332,114.18368,-1.08984,2,48,6,n02691156_53586
32333,32333,117.34666,268.996,1,0,0,n02691156_542
32334,32334,41.79916,-17.59602,2,0,0,n02691156_542
32335,32335,97.93951,-22.67201,2,0,0,n02691156_542
32336,32336,57.46267,-23.57199,2,0,0,n02691156_542
32337,32337,132.93116,-30.23516,2,0,0,n02691156_542
32338,32338,14.62986,0.09349,2,0,0,n02691156_542
32339,32339,20.13381,12.49467,2,0,0,n02691156_542
32340,32340,6.63571,25.81285,2,0,0,n02691156_542
32341,32341,2.12149,34.51566,2,0,0,n02691156_542
32342,32342,-5.37467,8.45184,2,0,0,n02691156_542
32343,32343,-70.80401,11.48917,2,0,0,n02691156_542
32344,32344,-146.44465,1.17865,2,0,0,n02691156_542
32345,32345,-89.29803,12.85751,2,0,0,n02691156_542
32346,32346,-62.17868,-1.13601,2,0,0,n02691156_542
32347,32347,14.34284,-1.76499,1,1,0,n02691156_542
32348,32348,-9.76364,-103.88866,2,1,0,n02691156_542
32349,32349,-4.53181,-12.24899,2,1,0,n02691156_542
32350,32350,0.44812,-6.87602,1,2,0,n02691156_542
32351,32351,-19.18584,4.04218,2,2,0,n02691156_542
32352,32352,-70.87566,31.09166,2,2,0,n02691156_542
32353,32353,-3.50067,8.86616,1,3,0,n02691156_542
32354,32354,127.7292,-21.36701,2,3,0,n02691156_542
32355,32355,37.83615,-18.20766,2,3,0,n02691156_542
32356,32356,-35.73202,-19.42537,2,3,0,n02691156_542
32357,32357,-15.66666,0.0,2,3,0,n02691156_542
32358,32358,-30.61398,22.7355,2,3,0,n02691156_542
32359,32359,249.63397,58.31389,1,4,0,n02691156_542
32360,32360,-45.24665,-40.13867,2,4,0,n02691156_542
32361,32361,-40.90268,-60.86533,2,4,0,n02691156_542
32362,32362,-54.07064,-57.04399,2,4,0,n02691156_542
32363,32363,-20.71467,61.39867,2,4,0,n02691156_542
32364,32364,0.716,28.82135,2,4,0,n02691156_542
32365,32365,34.12405,23.10933,2,4,0,n02691156_542
32366,32366,48.46001,45.05866,2,4,0,n02691156_542
32367,32367,-162.82141,-72.36937,1,5,0,n02691156_542
32368,32368,-1.56534,-45.41734,2,5,0,n02691156_542
32369,32369,-9.47783,-1.58183,2,5,0,n02691156_542
32370,32370,-6.47417,30.79382,2,5,0,n02691156_542
32371,32371,22.19617,15.77634,2,5,0,n02691156_542
32372,32372,314.75717,30.92785,1,6,0,n02691156_542
32373,32373,0.0,21.48117,2,6,0,n02691156_542
32374,32374,4.10101,5.87868,2,6,0,n02691156_542
32375,32375,41.58098,1.12132,2,6,0,n02691156_542
32376,32376,-150.68199,47.21065,1,7,0,n02691156_542
32377,32377,2.00015,17.8892,2,7,0,n02691156_542
32378,32378,32.93818,5.25282,2,7,0,n02691156_542
32379,32379,-56.09166,11.6367,2,7,0,n02691156_542
32380,32380,-11.51333,-2.98935,2,7,0,n02691156_542
32381,32381,19.96664,-7.99999,2,7,0,n02691156_542
32382,32382,114.96933,263.996,1,0,1,n02691156_542
32383,32383,89.36401,-11.82932,2,0,1,n02691156_542
32384,32384,56.20537,-0.60268,2,0,1,n02691156_542
32385,32385,37.75469,-11.88133,2,0,1,n02691156_542
32386,32386,205.93327,-24.39732,2,0,1,n02691156_542
32387,32387,-2.97849,-0.28084,2,0,1,n02691156_542
32388,32388,4.74918,1.88083,2,0,1,n02691156_542
32389,32389,2.97065,9.76533,2,0,1,n02691156_542
32390,32390,0.104,21.18534,2,0,1,n02691156_542
32391,32391,15.87082,71.81671,2,0,1,n02691156_542
32392,32392,-0.51746,15.94733,2,0,1,n02691156_542
32393,32393,-12.42536,9.56665,2,0,1,n02691156_542
32394,32394,-11.54167,4.83334,2,0,1,n02691156_542
32395,32395,-55.50933,-0.17151,2,0,1,n02691156_542
32396,32396,-75.2573,-16.58548,2,0,1,n02691156_542
32397,32397,-90.47036,-0.27902,2,0,1,n02691156_542
32398,32398,-65.59201,-9.79333,2,0,1,n02691156_542
32399,32399,-105.28133,-7.34131,2,0,1,n02691156_542
32400,32400,-11.04884,-4.64819,2,0,1,n02691156_542
32401,32401,-2.29918,-97.84781,2,0,1,n02691156_542
32402,32402,3.32134,-15.48999,2,0,1,n02691156_542
32403,32403,7.31466,-10.83267,2,0,1,n02691156_542
32404,32404,8.94933,5.96001,2,0,1,n02691156_542
32405,32405,13.49734,32.88534,2,0,1,n02691156_542
32406,32406,3.91734,29.02934,2,0,1,n02691156_542
32407,32407,170.51199,13.17192,1,1,1,n02691156_542
32408,32408,-118.52634,53.6615,2,1,1,n02691156_542
32409,32409,-58.215,36.79583,2,1,1,n02691156_542
32410,32410,-10.59917,11.96649,2,1,1,n02691156_542
32411,32411,-0.1625,10.42334,2,1,1,n02691156_542
32412,32412,3.65349,6.92483,2,1,1,n02691156_542
32413,32413,9.67083,4.17065,2,1,1,n02691156_542
32414,32414,129.181,-54.891,2,1,1,n02691156_542
32415,32415,69.06034,-19.39168,2,1,1,n02691156_542
32416,32416,62.92533,-31.38399,2,1,1,n02691156_542
32417,32417,-66.73514,-57.87648,1,2,1,n02691156_542
32418,32418,81.7352,-82.29017,2,2,1,n02691156_542
32419,32419,16.10449,-9.46217,2,2,1,n02691156_542
32420,32420,21.05716,-2.70451,2,2,1,n02691156_542
32421,32421,7.56152,0.7045,2,2,1,n02691156_542
32422,32422,3.60617,6.69817,2,2,1,n02691156_542
32423,32423,0.0,29.00002,2,2,1,n02691156_542
32424,32424,-10.25067,27.40801,2,2,1,n02691156_542
32425,32425,-19.57735,30.99066,2,2,1,n02691156_542
32426,32426,5.43066,20.19866,1,3,1,n02691156_542
32427,32427,53.62931,-2.74266,2,3,1,n02691156_542
32428,32428,11.93866,55.91731,2,3,1,n02691156_542
32429,32429,-12.70001,7.82086,2,3,1,n02691156_542
32430,32430,-23.71066,-1.44217,2,3,1,n02691156_542
32431,32431,-37.77049,-43.68633,2,3,1,n02691156_542
32432,32432,-2.81885,-15.21435,2,3,1,n02691156_542
32433,32433,46.85721,101.4475,1,4,1,n02691156_542
32434,32434,9.39017,8.14268,2,4,1,n02691156_542
32435,32435,-354.24735,-29.07618,1,5,1,n02691156_542
32436,32436,-13.10001,13.93334,2,5,1,n02691156_542
32437,32437,150.4045,272.25265,1,0,2,n02691156_542
32438,32438,146.84815,-45.41965,2,0,2,n02691156_542
32439,32439,88.84735,-42.93304,2,0,2,n02691156_542
32440,32440,16.0,0.0,2,0,2,n02691156_542
32441,32441,7.54281,6.40902,2,0,2,n02691156_542
32442,32442,23.83635,50.091,2,0,2,n02691156_542
32443,32443,-38.07916,7.58534,2,0,2,n02691156_542
32444,32444,-66.00002,31.15298,2,0,2,n02691156_542
32445,32445,-18.08533,3.76035,2,0,2,n02691156_542
32446,32446,-77.31468,1.16801,2,0,2,n02691156_542
32447,32447,-53.29549,13.82883,2,0,2,n02691156_542
32448,32448,-36.05267,-21.93834,2,0,2,n02691156_542
32449,32449,-9.70247,-2.65717,1,1,2,n02691156_542
32450,32450,-18.46534,-18.99999,2,1,2,n02691156_542
32451,32451,-20.36249,-27.5,2,1,2,n02691156_542
32452,32452,-0.36433,-5.90001,2,1,2,n02691156_542
32453,32453,29.07619,3.00001,2,1,2,n02691156_542
32454,32454,31.66666,21.49998,2,1,2,n02691156_542
32455,32455,16.88933,5.51068,2,1,2,n02691156_542
32456,32456,-34.38934,21.82268,2,1,2,n02691156_542
32457,32457,36.02531,29.03867,1,2,2,n02691156_542
32458,32458,-4.12534,6.88517,2,2,2,n02691156_542
32459,32459,-9.42082,2.24282,1,3,2,n02691156_542
32460,32460,-4.46851,1.61069,2,3,2,n02691156_542
32461,32461,0.02533,7.97867,2,3,2,n02691156_542
32462,32462,4.98933,5.98532,2,3,2,n02691156_542
32463,32463,16.97467,-1.57466,2,3,2,n02691156_542
32464,32464,-0.16667,-8.0,2,3,2,n02691156_542
32465,32465,-5.63333,-4.716,2,3,2,n02691156_542
32466,32466,-12.84284,0.83035,2,3,2,n02691156_542
32467,32467,-1.35716,6.58566,2,3,2,n02691156_542
32468,32468,261.48402,-125.70003,1,4,2,n02691156_542
32469,32469,7.45431,1.35717,2,4,2,n02691156_542
32470,32470,-5.28564,3.9375,2,4,2,n02691156_542
32471,32471,3.52197,-10.25466,1,5,2,n02691156_542
32472,32472,-21.13866,-32.476,2,5,2,n02691156_542
32473,32473,6.664,-5.564,2,5,2,n02691156_542
32474,32474,8.0,5.70001,2,5,2,n02691156_542
32475,32475,4.29999,29.3,2,5,2,n02691156_542
32476,32476,1.05718,14.69999,1,6,2,n02691156_542
32477,32477,20.22818,22.21466,2,6,2,n02691156_542
32478,32478,7.35749,0.38083,2,6,2,n02691156_542
32479,32479,3.35718,-6.6955,2,6,2,n02691156_542
32480,32480,-3.39999,-6.95334,2,6,2,n02691156_542
32481,32481,-27.57468,-13.03599,2,6,2,n02691156_542
32482,32482,-55.42533,-8.61067,1,7,2,n02691156_542
32483,32483,-13.26667,-1.16666,2,7,2,n02691156_542
32484,32484,-24.85419,-12.3125,2,7,2,n02691156_542
32485,32485,-23.47915,10.95832,2,7,2,n02691156_542
32486,32486,-21.19868,1.52218,2,7,2,n02691156_542
32487,32487,-6.08667,22.19866,2,7,2,n02691156_542
32488,32488,-15.71467,18.79998,2,7,2,n02691156_542
32489,32489,-11.22531,-41.18931,1,8,2,n02691156_542
32490,32490,25.24665,-19.57466,2,8,2,n02691156_542
32491,32491,99.168,-49.21471,2,8,2,n02691156_542
32492,32492,7.77465,-0.58533,2,8,2,n02691156_542
32493,32493,1.95069,10.27867,2,8,2,n02691156_542
32494,32494,-50.33598,23.60684,2,8,2,n02691156_542
32495,32495,-32.74533,26.67849,2,8,2,n02691156_542
32496,32496,-64.83201,25.46,2,8,2,n02691156_542
32497,32497,1.99867,-9.96001,2,8,2,n02691156_542
32498,32498,19.70002,-9.2045,2,8,2,n02691156_542
32499,32499,-37.3147,-10.71679,1,9,2,n02691156_542
32500,32500,98.728,-78.83737,2,9,2,n02691156_542
32501,32501,50.25466,-25.748,2,9,2,n02691156_542
32502,32502,-11.24685,-11.89349,2,9,2,n02691156_542
32503,32503,-48.7198,26.06818,2,9,2,n02691156_542
32504,32504,-58.888,49.22932,2,9,2,n02691156_542
32505,32505,-33.10268,21.61734,2,9,2,n02691156_542
32506,32506,-16.46333,15.68982,2,9,2,n02691156_542
32507,32507,-0.50449,11.05283,2,9,2,n02691156_542
32508,32508,12.07317,1.15866,2,9,2,n02691156_542
32509,32509,24.42265,-14.30534,2,9,2,n02691156_542
32510,32510,20.56134,-16.61062,1,10,2,n02691156_542
32511,32511,12.85719,13.94285,2,10,2,n02691156_542
32512,32512,32.84282,-47.54284,1,11,2,n02691156_542
32513,32513,9.9,17.57866,2,11,2,n02691156_542
32514,32514,15.46798,27.22134,1,12,2,n02691156_542
32515,32515,3.26534,2.79999,2,12,2,n02691156_542
32516,32516,-27.91734,28.19867,1,13,2,n02691156_542
32517,32517,9.05868,10.22666,2,13,2,n02691156_542
32518,32518,-10.45868,-13.42533,1,14,2,n02691156_542
32519,32519,22.98402,-8.99999,2,14,2,n02691156_542
32520,32520,8.50001,5.83333,2,14,2,n02691156_542
32521,32521,18.29999,1.16666,2,14,2,n02691156_542
32522,32522,-41.52149,12.8785,2,14,2,n02691156_542
32523,32523,-21.77852,-4.0785,1,15,2,n02691156_542
32524,32524,-7.45835,21.17918,2,15,2,n02691156_542
32525,32525,29.74851,-9.03182,2,15,2,n02691156_542
32526,32526,-15.79015,-14.94734,2,15,2,n02691156_542
32527,32527,-9.20002,1.0,2,15,2,n02691156_542
32528,32528,67.21734,72.88533,1,16,2,n02691156_542
32529,32529,12.06834,15.70482,2,16,2,n02691156_542
32530,32530,-2.54966,-21.02617,1,17,2,n02691156_542
32531,32531,9.67999,9.52002,2,17,2,n02691156_542
32532,32532,7.87332,-3.64802,1,18,2,n02691156_542
32533,32533,-19.50401,16.76399,2,18,2,n02691156_542
32534,32534,-4.08532,12.10449,2,18,2,n02691156_542
32535,32535,3.52083,9.65383,2,18,2,n02691156_542
32536,32536,10.87915,11.01633,2,18,2,n02691156_542
32537,32537,14.35718,6.02084,2,18,2,n02691156_542
32538,32538,24.06817,-0.00616000000002,2,18,2,n02691156_542
32539,32539,13.822,-14.68485,2,18,2,n02691156_542
32540,32540,-3.93133,-25.50449,2,18,2,n02691156_542
32541,32541,-26.06333,-14.7955,2,18,2,n02691156_542
32542,32542,-20.05135,1.99682,2,18,2,n02691156_542
32543,32543,5.75135,16.34605,1,19,2,n02691156_542
32544,32544,-2.06866,12.85267,2,19,2,n02691156_542
